,player,correct,maxindex,navigate_click,person_click,cutscene_click,object_click,map_click,observation_click,notification_click,tiempo_total,basic,undefined,close,13-22,5-12,0-4
10939,22050310281772490,15,1252,548,272,121,57,28,7,28,1966,535,601,39,756,288,157
10940,22050310385585084,16,805,271,211,103,54,14,6,26,1030,423,312,17,372,246,136
10941,22050310434573824,18,949,328,274,123,43,15,7,22,1422,502,374,14,428,314,148
10942,22050310574963440,13,1254,565,258,141,83,25,9,25,947,543,614,19,637,372,168
10943,22050311140008190,17,963,363,250,115,64,14,6,29,1599,468,416,27,508,270,140
10944,22050311150218564,12,1458,638,278,119,137,23,11,27,2676,619,728,41,740,471,197
10945,22050311300155024,6,1101,484,252,123,56,15,12,30,1564,478,540,15,535,318,180
10946,22050311393017090,12,1652,862,268,124,88,32,8,29,1595,610,943,39,1029,382,199
10947,22050312113084836,13,1134,470,226,120,138,22,5,26,1456,526,520,20,472,430,167
10948,22050312465489696,14,892,326,220,102,65,17,7,23,1435,442,380,20,406,303,137
10949,22050313234547216,12,1321,763,215,122,102,18,8,25,1773,459,778,25,603,424,241
10950,22050314211433824,12,1008,290,230,102,67,15,13,28,2791,512,369,50,451,353,163
10951,22050314430126064,14,1039,336,326,128,67,16,4,29,1713,578,385,18,503,322,157
10952,22050315095735850,15,984,321,226,107,90,17,11,32,2331,507,378,31,489,284,156
10953,22050315262991240,17,935,323,280,116,41,14,7,20,1609,492,362,20,449,297,143
10954,22050315453225144,16,723,215,218,105,40,15,5,23,1203,405,255,17,348,224,107
10955,22050315595153932,14,970,262,260,110,109,15,7,25,1751,544,319,42,393,401,134
10956,22050317264561532,6,1087,351,279,120,136,17,12,26,1827,594,424,25,501,388,158
10957,22050317405994348,17,1200,504,274,122,90,17,8,22,1802,542,554,34,624,368,156
10958,22050317425802252,13,1239,612,230,111,121,21,7,31,1993,499,626,33,695,328,161
10959,22050317513272300,16,976,381,261,122,55,14,6,28,1590,474,418,18,465,279,171
10960,22050319103171668,15,892,318,252,117,50,15,6,23,1477,459,354,19,353,318,164
10961,22050319435464244,11,987,314,259,121,82,19,7,35,1758,537,372,23,476,318,141
10962,22050407464474940,7,1354,705,288,125,84,21,11,32,1468,529,724,20,680,397,200
10963,22050408022810156,13,1659,883,295,135,69,29,15,30,1629,606,944,29,828,457,304
10964,22050408193052508,13,1091,353,283,146,74,17,6,37,836,567,401,20,409,376,206
10965,22050408262917330,15,952,359,249,132,42,16,6,22,1118,471,404,18,485,270,141
10966,22050408542885500,9,1951,1200,324,143,121,29,15,40,1701,634,1220,32,765,553,575
10967,22050409343517216,16,1006,440,249,97,62,20,10,31,1677,458,489,18,519,304,142
10968,22050409404836510,14,1102,402,283,111,80,23,9,23,1986,533,461,46,516,395,155
10969,22050409534192760,14,837,302,216,112,102,17,7,27,1634,446,318,28,413,255,130
10970,22050409535827030,11,923,309,217,104,88,21,8,26,1548,480,373,21,441,289,146
10971,22050410191957416,14,907,266,255,124,63,18,6,25,1329,499,317,30,452,284,123
10972,22050410315502724,13,1038,430,268,126,46,17,7,30,1525,496,466,16,502,323,154
10973,22050410433356830,12,1178,407,241,97,140,25,11,37,3053,577,473,51,513,416,202
10974,22050411021202560,16,1046,479,263,119,82,17,8,21,1811,483,494,18,557,295,146
10975,22050412464942340,14,1521,857,212,130,187,15,14,25,1547,555,872,34,665,485,325
10976,22050412473094084,6,1792,796,354,139,276,21,8,26,1425,792,813,49,798,669,216
10977,22050412494755148,14,1390,525,260,111,195,21,10,26,2178,676,614,36,740,415,180
10978,22050413152285410,17,807,267,210,96,59,17,13,29,1438,426,315,23,355,282,132
10979,22050413264814252,8,1693,785,314,127,142,55,10,27,2483,707,901,31,890,540,212
10980,22050413285680864,7,1159,392,278,116,114,19,10,28,2284,581,446,47,510,442,149
10981,22050414451683056,9,1626,834,292,129,154,24,14,26,1639,662,894,25,839,530,216
10982,22050414463169944,10,1183,507,258,113,69,24,7,23,1984,524,570,37,597,421,129
10983,22050414463672716,16,999,399,257,115,97,20,8,22,1521,486,416,34,443,284,222
10984,22050414464835670,7,1503,725,300,123,97,33,10,24,2050,603,808,29,754,509,195
10985,22050414465845780,11,1069,369,265,121,98,24,6,25,1594,547,438,34,504,374,154
10986,22050414513311148,9,1409,658,292,122,139,31,9,24,1523,583,683,54,774,467,117
10987,22050415081348296,17,901,305,225,97,64,17,10,25,1373,433,351,47,485,249,127
10988,22050417191476332,12,1153,410,297,130,94,22,6,26,1868,590,466,29,652,286,155
10989,22050417303611356,10,1304,463,243,97,163,42,11,31,2986,626,566,46,603,529,130
10990,22050417395891104,16,907,382,213,102,49,16,11,22,1141,410,422,18,442,262,148
10991,22050418352118396,9,944,336,244,105,53,18,8,29,1366,465,400,22,472,286,135
10992,22050422483598570,15,1061,402,231,103,79,16,12,29,1943,498,463,37,484,354,177
10993,22050506514852320,15,1224,563,226,108,129,17,10,22,2101,522,620,26,553,441,185
10994,22050508293493976,17,865,305,257,114,51,17,5,22,1666,437,320,45,425,263,140
10995,22050508351226710,14,980,284,267,113,53,15,9,29,1579,488,331,64,460,333,145
10996,22050509371495376,16,1017,360,264,126,78,18,10,32,1369,525,415,19,461,350,149
10997,22050509470691170,13,1104,407,276,121,117,17,9,26,1603,564,463,25,547,346,164
10998,22050510442681588,7,937,359,225,110,41,21,8,23,1121,441,407,23,442,287,150
10999,22050512002296868,6,1163,331,247,99,217,29,12,21,1896,670,412,30,498,524,108
11000,22050512535963796,15,952,356,215,97,69,21,6,26,1666,467,405,29,459,312,141
11001,22050513540579852,14,969,300,281,123,57,14,9,26,1523,520,361,27,445,322,154
11002,22050514171734616,14,1308,463,276,123,142,44,7,25,1699,660,571,22,680,441,136
11003,22050514332303730,7,2569,1141,374,148,312,45,11,36,2172,1100,1260,77,1337,749,413
11004,22050514414709308,12,1308,629,278,117,88,20,10,30,2202,551,686,23,541,459,263
11005,22050515002013210,16,1123,473,224,114,92,16,12,31,1456,510,541,18,453,382,234
11006,22050516085710424,16,1023,377,266,125,104,16,8,26,1435,540,421,15,416,390,170
11007,22050516213608540,15,1205,532,243,103,132,17,12,25,1779,533,599,23,503,483,172
11008,22050516405083316,8,1543,768,250,124,124,35,12,35,1520,611,855,25,823,478,191
11009,22050517104209784,15,1002,400,249,100,71,14,8,22,1278,468,450,23,494,316,137
11010,22050517511307124,16,1453,703,281,116,86,26,9,30,1414,578,775,39,670,512,230
11011,22050518124843452,7,1412,612,243,118,157,19,11,37,1436,639,687,27,716,492,156
11012,22050518220526050,13,952,415,218,119,66,16,6,31,996,428,429,23,430,264,192
11013,22050522082530884,15,1247,513,272,104,130,18,7,28,2112,560,589,36,576,419,207
11014,22050609171305030,8,1333,466,312,128,186,20,5,25,1490,692,546,31,627,514,140
11015,22050610004942388,16,989,475,217,99,63,15,7,37,1301,410,490,26,429,299,213
11016,22050611174305204,16,1142,455,268,123,64,28,6,23,1573,514,526,38,607,323,164
11017,22050611225440880,16,871,240,260,116,58,15,6,25,1245,479,300,30,423,278,119
11018,22050611281651810,9,1068,385,217,98,121,15,13,31,1351,522,463,28,462,393,168
11019,22050615120772810,16,1085,473,267,115,56,19,7,31,1427,499,520,16,550,332,154
11020,22050615260313896,12,1550,801,290,146,72,23,5,28,2454,592,861,17,677,564,233
11021,22050617305901612,11,1124,399,260,115,90,26,6,25,2137,557,481,28,610,330,138
11022,22050617390032470,10,1663,899,243,105,226,28,8,32,2143,603,925,56,903,554,156
11023,22050617590846970,9,1133,369,230,97,112,22,14,25,2289,571,430,52,526,389,173
11024,22050619162939520,13,940,309,258,115,68,19,12,28,1615,496,357,30,450,285,157
11025,22050620583994870,8,1634,1010,245,112,80,20,9,26,1460,507,1060,20,796,560,232
11026,22050620593894350,15,1440,832,228,103,58,27,8,26,1471,470,889,24,744,460,191
11027,22060008395913956,15,863,298,221,94,61,21,4,36,1832,439,357,23,424,274,127
11028,22060010020384030,16,1040,435,233,113,55,20,6,25,1052,461,487,24,421,367,193
11029,22060013403542770,8,1014,280,226,98,165,17,10,32,1789,553,396,23,433,417,123
11030,22060014314686290,16,961,287,271,115,77,16,10,25,1500,536,343,25,432,335,149
11031,22060015173801296,14,1366,558,291,144,143,34,6,26,1973,662,631,21,707,456,152
11032,22060016341372428,14,1098,428,240,112,82,18,8,33,1134,496,485,32,496,358,174
11033,22060016394907350,15,929,300,276,114,52,17,10,25,1600,504,351,20,505,263,110
11034,22060016501135310,12,1204,411,284,124,123,27,6,31,1697,617,482,32,664,319,164
11035,22060017332534170,13,875,285,225,99,66,24,8,28,1805,478,341,15,419,285,130
11036,22060018423506904,14,1239,455,239,108,107,28,9,32,1977,588,543,30,696,330,150
11037,22060019202578480,17,790,212,258,124,40,14,7,23,1294,470,251,17,353,270,118
11038,22060019420620670,17,834,284,220,96,59,17,10,25,1906,441,329,18,359,246,185
11039,22060102564751490,17,1110,399,271,112,78,18,13,28,2016,536,486,31,622,308,145
11040,22060106030672536,14,893,248,285,120,52,15,12,29,1894,524,301,15,401,310,129
11041,22060106553816944,16,1026,391,262,123,54,20,9,26,1460,514,439,20,535,278,164
11042,22060108515064604,9,1105,433,265,147,74,24,5,26,1242,533,477,22,487,353,199
11043,22060109075595936,16,1130,432,265,129,93,15,7,26,1273,555,493,23,540,345,192
11044,22060109095757360,5,1424,572,261,99,165,37,10,32,2390,654,677,36,625,566,191
11045,22060109422532730,15,859,346,215,98,51,14,5,25,1550,410,391,16,417,251,150
11046,22060110542529440,17,918,277,249,143,48,19,7,35,1545,496,323,21,322,277,242
11047,22060110560358690,15,855,314,215,102,44,16,6,25,1488,422,361,17,425,239,141
11048,22060111364374188,15,1271,549,261,144,92,20,8,23,1563,572,595,22,689,332,172
11049,22060113343598336,14,806,240,227,102,47,20,9,29,1272,450,298,17,353,280,132
11050,22060115380019336,15,1056,447,218,109,87,17,11,28,1667,474,502,22,500,362,142
11051,22060116365791824,14,1462,692,272,131,78,27,11,29,2256,603,752,39,668,516,225
11052,22060116481379384,18,1136,460,278,122,66,16,7,25,1354,532,513,18,562,333,172
11053,22060209251979200,16,1092,436,263,125,85,16,8,29,1277,541,488,16,564,340,141
11054,22060210192979024,11,1325,412,287,114,285,24,6,35,1701,768,468,24,653,476,141
11055,22060212185437264,13,1295,415,278,111,193,19,16,34,2934,696,486,43,578,470,200
11056,22060212362827676,4,1647,746,263,107,222,52,10,32,2534,714,841,36,841,590,167
11057,22060212433872964,15,956,340,262,118,55,16,7,32,1658,493,386,20,480,301,122
11058,22060213322842100,15,1250,542,263,116,84,21,11,29,3976,549,607,41,608,399,208
11059,22060215020653172,10,1173,407,283,112,88,33,14,26,2194,618,489,18,596,378,151
11060,22060215130544804,11,1445,593,302,121,165,22,6,25,1543,666,657,44,626,554,208
11061,22060218010214896,15,985,399,224,99,146,16,7,26,1473,490,414,25,421,357,159
11062,22060218492299644,15,1121,430,262,119,83,18,9,31,2151,524,491,25,619,306,122
11063,22060219260535716,13,906,310,257,113,50,17,9,27,1465,467,363,25,447,291,125
11064,22060307130670692,17,934,327,283,122,87,16,8,26,1705,512,342,23,414,324,143
11065,22060309161722720,10,1095,476,213,126,89,17,7,30,1809,485,516,22,465,373,193
11066,22060310373550510,16,948,339,269,116,99,21,13,28,1361,513,357,25,395,293,212
11067,22060310523465396,10,1228,580,277,114,103,24,12,21,3684,525,603,36,596,342,253
11068,22060311273331600,16,833,299,229,100,47,18,6,22,1637,417,353,17,377,304,109
11069,22060312450446770,10,1139,425,230,95,135,23,12,25,1952,529,482,51,394,435,262
11070,22060314245558980,10,1250,581,280,126,75,28,16,23,1374,542,626,28,695,329,174
11071,22060315263956800,5,1922,1115,283,128,93,37,4,27,1579,655,1181,32,1319,388,166
11072,22060315452194624,17,1080,362,251,124,78,15,5,32,1479,501,419,48,508,327,177
11073,22060315510074344,13,1318,623,265,118,74,18,10,33,1886,547,682,27,734,353,181
11074,22060316243113556,14,955,424,214,97,53,18,7,24,1470,404,485,20,500,275,135
11075,22060317185728090,10,1453,790,274,114,142,39,10,25,1976,558,818,29,894,355,159
11076,22060321381783830,10,1103,342,311,120,124,21,12,28,2834,624,403,22,489,395,166
11077,22060410294277360,14,922,317,255,124,57,15,6,30,1300,493,359,20,443,275,160
11078,22060410350485140,6,1186,590,227,99,98,16,9,23,2814,472,647,18,659,345,136
11079,22060411192268828,15,1069,438,242,109,56,21,9,29,1884,493,512,14,468,399,152
11080,22060411372993504,13,1069,406,272,120,71,16,19,27,1902,536,459,21,525,321,173
11081,22060412090163012,10,1171,514,282,124,61,19,8,26,1510,532,562,20,638,315,170
11082,22060412233299320,14,1006,367,283,121,49,17,5,26,1248,505,412,28,477,305,174
11083,22060414071102204,15,853,300,216,100,68,15,7,25,1347,441,348,18,417,277,115
11084,22060415114560516,17,1004,391,288,115,58,15,5,20,1796,504,436,19,483,314,164
11085,22060415351851704,13,1154,446,279,123,60,21,12,29,1571,533,502,25,568,347,166
11086,22060415564689464,14,745,203,245,119,37,14,6,20,1298,441,245,13,342,245,112
11087,22060416455232656,14,1131,538,222,101,63,23,9,27,1285,471,591,20,623,305,156
11088,22060417050733028,9,1041,393,277,119,66,18,5,27,1409,520,440,24,579,278,136
11089,22060417435288404,12,946,350,260,118,55,25,7,29,1998,492,398,19,466,306,137
11090,22060418322412864,17,769,261,213,94,50,15,7,32,1053,412,306,17,362,242,132
11091,22060419374765564,9,968,339,263,113,58,15,8,22,1438,491,386,26,432,344,137
11092,22060420254815940,13,933,339,221,107,85,16,7,23,1756,467,387,21,397,335,146
11093,22060420535392340,15,980,372,242,108,48,19,7,25,1037,469,417,21,504,282,133
11094,22060500524905120,12,1506,685,241,98,138,29,9,34,2485,617,769,35,945,330,156
11095,22060508270859640,15,1273,588,248,131,164,27,9,44,1339,587,606,31,589,431,214
11096,22060509481749224,16,841,333,214,113,66,20,5,30,1077,419,348,22,399,251,146
11097,22060509501859292,12,860,261,236,98,50,15,7,23,1927,462,314,28,432,285,100
11098,22060510412714680,12,1884,772,255,105,422,39,20,26,2646,926,875,28,847,831,161
11099,22060511291603820,11,1305,617,225,120,179,30,6,22,1873,542,639,26,705,334,174
11100,22060512210483744,12,1238,486,278,125,134,34,7,31,1585,595,557,26,698,347,145
11101,22060513424696692,17,1057,415,219,94,81,16,9,43,1767,466,492,34,565,305,142
11102,22060513483617056,14,867,368,212,102,72,17,5,26,1571,404,384,18,407,264,136
11103,22060514475295916,11,1099,417,242,103,59,37,8,25,2627,523,496,27,561,363,132
11104,22060516353729760,15,976,490,211,99,64,15,5,28,1270,395,504,22,519,248,160
11105,22060517032209640,16,1106,413,259,117,103,18,8,31,1967,533,469,36,473,325,259
11106,22060517183034890,17,938,321,255,114,45,18,9,28,1800,470,373,27,472,273,146
11107,22060517505313216,10,1541,799,283,121,70,31,11,28,2011,575,868,31,849,493,148
11108,22060517515596010,13,792,256,225,98,53,16,8,30,1027,437,298,17,366,250,137
11109,22060518595650732,15,1316,675,293,121,71,33,14,28,1918,516,698,34,693,386,186
11110,22060608394942320,12,1076,381,286,121,96,17,5,26,2096,558,442,26,490,392,153
11111,22060609023238170,17,1040,417,261,121,56,16,9,25,1675,495,468,23,487,349,159
11112,22060610300246670,10,1786,772,306,123,219,30,8,35,2388,762,870,65,1133,439,163
11113,22060610335110908,16,840,272,229,102,64,17,8,26,1714,448,320,21,434,245,115
11114,22060610361404176,14,916,338,259,115,46,18,6,26,1073,463,384,16,444,288,134
11115,22060610401387424,12,1210,539,257,111,80,28,5,20,1684,532,611,21,541,494,130
11116,22060610530995372,14,1029,381,272,121,53,21,8,22,1642,520,442,18,498,331,154
11117,22060613015485950,11,1518,742,275,145,95,22,11,31,1323,601,801,30,794,444,204
11118,22060613265897056,15,755,208,250,112,42,19,8,25,1190,442,246,24,349,249,121
11119,22060613321801416,15,993,430,264,114,53,14,5,25,2001,452,444,18,466,317,154
11120,22060614570595320,16,904,275,289,119,53,15,7,27,1332,512,320,19,418,302,131
11121,22060621543394384,14,1348,659,263,129,65,24,10,29,1676,526,710,17,580,478,200
11122,22070010252400532,18,1252,625,217,121,73,19,12,37,1196,481,691,23,631,372,194
11123,22070010262869370,15,1280,720,236,106,75,20,5,22,1429,440,736,29,757,270,186
11124,22070010515057030,17,879,253,261,112,60,15,7,23,1636,489,315,21,417,280,134
11125,22070012214547424,16,951,263,251,110,85,14,13,28,2276,490,334,42,486,292,127
11126,22070012230150030,15,975,288,275,119,87,21,7,29,1866,538,351,28,419,380,127
11127,22070014055848840,12,1528,940,221,135,55,23,12,38,1406,447,957,24,730,408,291
11128,22070016510709584,14,1491,746,308,116,57,20,14,38,2548,556,820,37,758,449,240
11129,22070017182983470,16,1188,459,300,123,116,22,15,32,1709,603,515,22,634,350,158
11130,22070017291623120,12,977,349,236,99,70,18,8,28,1694,487,404,27,511,298,118
11131,22070018423061344,18,1224,450,266,130,126,23,11,32,1350,620,505,35,584,394,194
11132,22070106314617580,17,831,304,212,100,49,15,5,26,1347,418,352,17,418,240,131
11133,22070110055687548,15,994,348,268,120,65,15,7,29,1366,505,393,30,504,279,162
11134,22070111022202932,15,908,299,271,119,62,15,11,26,1709,491,337,24,439,278,140
11135,22070111031236344,12,974,362,228,100,66,23,11,30,1781,461,426,27,463,328,134
11136,22070111474053930,17,976,325,241,98,103,19,11,25,2500,485,379,44,473,337,122
11137,22070111592874284,12,1144,442,220,101,110,22,10,26,2745,508,533,40,568,385,149
11138,22070112043462070,16,1072,450,221,103,69,22,9,25,1096,482,492,28,527,324,160
11139,22070112204726660,15,858,309,220,99,60,15,7,26,1362,437,355,15,411,262,140
11140,22070113151065628,13,1133,468,239,97,94,19,13,30,1829,503,540,29,413,391,276
11141,22070113322621150,13,1405,693,283,165,135,18,7,26,1075,603,710,24,664,404,276
11142,22070113375400290,16,970,366,222,100,69,23,6,29,1274,449,433,23,522,265,121
11143,22070114365799196,12,1071,474,243,104,62,19,11,28,1563,479,519,20,524,352,145
11144,22070115064065400,15,1169,506,270,122,77,21,6,32,1171,524,557,19,563,346,193
11145,22070115083110756,14,1158,454,320,139,80,17,8,28,1231,577,469,35,583,352,163
11146,22070116145485550,14,988,363,265,135,57,14,9,29,1347,503,406,19,502,287,142
11147,22070116161340744,14,1049,380,241,95,96,24,10,25,2110,511,445,34,421,468,115
11148,22070117581836336,11,1033,421,224,97,70,16,13,30,1942,468,477,29,440,333,208
11149,22070118251922150,12,1153,449,242,101,109,16,14,28,2035,520,523,38,543,394,167
11150,22070118375445450,12,1258,512,264,129,134,18,11,31,1469,593,570,29,608,404,187
11151,22070118584006704,15,972,398,233,102,66,18,8,28,1295,449,444,22,463,274,183
11152,22070119211143304,9,1780,890,309,123,151,37,9,30,1640,726,982,27,995,539,201
11153,22070119330270340,15,1237,613,260,139,53,17,4,26,1483,490,661,22,677,311,189
11154,22070207302746572,13,886,327,217,119,44,18,6,26,1526,428,362,26,376,293,156
11155,22070207332715390,15,1048,344,334,115,60,23,6,25,1232,562,397,17,545,309,122
11156,22070207381398130,14,1088,378,270,121,78,19,5,25,1395,554,441,33,575,337,129
11157,22070208085235508,13,1235,573,275,136,75,34,7,27,1401,522,591,33,687,299,174
11158,22070210003337950,11,1168,456,309,118,50,20,5,26,1434,531,509,49,671,296,155
11159,22070210102843224,9,1119,433,270,133,59,24,8,24,1729,544,480,33,560,324,188
11160,22070210112928264,16,979,365,273,125,72,15,6,26,854,489,379,17,447,292,146
11161,22070210202342772,9,1002,390,234,128,74,18,9,23,1459,476,449,27,404,329,227
11162,22070210224705124,14,885,242,227,95,57,15,10,25,1389,457,306,49,399,313,133
11163,22070210293928428,14,1222,525,277,132,64,22,9,28,1505,551,580,20,699,304,151
11164,22070210335452090,17,971,409,228,104,59,18,6,25,1160,446,452,21,535,257,131
11165,22070210403342396,10,1475,671,275,136,110,20,10,29,1639,599,733,54,722,486,211
11166,22070210470543656,13,1230,591,249,117,78,20,13,34,1644,504,638,30,588,362,233
11167,22070210525851320,16,993,434,220,103,59,16,7,28,1906,428,492,24,475,312,162
11168,22070210593854184,16,1284,669,274,142,63,18,10,30,1218,508,683,28,655,361,211
11169,22070212062130944,14,1185,552,236,103,71,21,15,28,1626,489,622,23,618,322,199
11170,22070212383739080,12,1053,456,229,100,109,20,6,26,1742,458,475,45,546,322,142
11171,22070213070100276,12,1551,848,298,157,99,29,10,32,1355,579,872,27,768,475,237
11172,22070215523571040,10,1752,977,273,134,221,25,9,30,2234,657,998,32,836,628,234
11173,22070216252351056,10,1617,940,308,121,119,28,6,23,1830,559,968,31,861,520,186
11174,22070216354307180,7,1219,489,298,130,61,30,9,36,1203,597,561,18,719,285,172
11175,22070216450223576,12,958,319,234,107,75,19,10,28,1515,479,371,35,440,311,156
11176,22070216494633024,16,844,236,262,122,66,16,4,25,1274,490,282,18,404,262,125
11177,22070216520738250,11,1103,424,226,95,107,17,7,28,2431,502,496,37,596,330,135
11178,22070216562736144,12,1094,417,279,119,75,31,5,25,1802,547,478,21,652,277,117
11179,22070217085468910,15,1034,440,225,103,72,17,10,34,1480,459,493,22,505,305,168
11180,22070218365220190,17,887,290,268,114,65,18,5,25,1369,467,306,40,406,309,125
11181,22070219022018560,15,1114,398,262,136,72,25,5,32,1865,559,459,30,533,355,172
11182,22070219464034196,13,1041,346,288,110,102,16,12,28,2293,560,414,21,495,316,186
11183,22070220474929570,8,877,300,230,91,110,19,9,25,2918,471,350,20,408,312,121
11184,22070221185503830,17,1100,361,304,114,67,31,6,30,2200,549,436,45,584,342,127
11185,22070223214686710,8,1806,633,325,128,392,17,17,40,2621,951,726,48,808,630,318
11186,22070223282796760,12,1069,420,268,114,73,18,20,29,2185,516,467,29,512,373,138
11187,22070307504616904,15,1178,497,279,126,60,25,11,23,1418,544,560,16,525,422,173
11188,22070308380405230,16,1119,449,268,120,72,16,8,34,1515,538,498,26,521,383,168
11189,22070309103055930,12,870,255,278,114,53,17,9,31,1497,490,317,17,439,259,127
11190,22070309335915796,16,997,353,262,124,52,17,9,31,1852,495,408,30,536,283,128
11191,22070309571027064,9,1103,399,278,117,58,24,11,28,2825,538,463,36,574,365,119
11192,22070310185268790,10,1460,548,286,122,247,27,11,27,2368,750,618,36,725,457,234
11193,22070310342239132,15,759,242,210,93,43,15,9,31,992,408,294,16,355,245,118
11194,22070311230808820,10,1867,1170,264,118,68,23,13,24,2773,511,1235,45,850,678,290
11195,22070311284830864,9,1561,755,309,120,139,33,16,28,2846,655,836,23,646,585,288
11196,22070311455355748,15,1094,385,221,99,156,18,9,31,1563,537,457,36,586,321,140
11197,22070312074481360,6,1412,721,242,91,128,41,9,20,3092,555,795,26,931,337,112
11198,22070312432532056,17,876,287,260,124,44,14,6,30,1543,480,330,17,458,248,122
11199,22070312593953424,15,901,293,267,122,54,17,7,29,2200,486,343,20,405,297,151
11200,22070313142188090,14,1037,425,233,108,98,17,8,26,1796,486,475,20,445,336,200
11201,22070313212791700,14,1101,487,230,109,55,19,11,32,1187,490,540,23,489,372,200
11202,22070313393081416,14,976,421,210,112,108,15,10,34,1176,460,436,20,459,289,171
11203,22070313511079060,15,1040,351,259,123,113,14,7,23,1619,545,417,18,503,343,135
11204,22070313511204430,13,1272,624,232,102,96,22,10,25,1601,505,681,26,542,438,235
11205,22070313531073776,10,1369,545,282,150,152,24,9,36,1877,658,615,26,550,451,298
11206,22070313575516460,15,1090,424,300,117,70,18,7,29,1631,547,470,22,580,291,171
11207,22070315095273770,16,1075,475,255,122,89,21,7,29,1289,492,492,32,483,361,183
11208,22070315132898424,13,1134,417,214,106,165,26,11,32,1352,526,436,62,469,412,197
11209,22070315382744588,16,988,390,231,94,61,32,7,37,1682,463,455,28,596,231,124
11210,22070318000424732,14,1162,460,289,114,69,21,14,34,2540,546,527,33,610,368,141
11211,22070318240305004,14,1104,396,287,133,105,17,6,25,1555,575,456,21,463,415,175
11212,22070318495731544,13,1206,521,274,122,61,25,10,29,1714,556,584,21,622,363,177
11213,22070318572503640,16,843,238,220,97,53,18,8,37,1402,447,289,39,368,275,157
11214,22070319013880572,11,1578,938,222,110,184,26,8,22,1742,542,958,28,580,595,364
11215,22070320190809450,7,1136,479,294,127,49,26,8,23,1431,538,522,20,531,380,172
11216,22070320414787810,14,982,355,224,98,108,27,6,29,1491,498,418,17,469,316,149
11217,22070321454640644,12,1455,727,256,103,98,17,7,27,1463,527,792,57,865,358,192
11218,22070322025635476,16,1198,479,256,112,110,16,13,31,1815,558,554,29,529,409,212
11219,22070408014563450,16,801,273,212,99,47,16,6,25,1336,410,321,15,390,230,127
11220,22070408143994310,11,1301,532,268,102,109,28,15,38,3334,593,608,41,630,452,176
11221,22070408321659480,15,929,367,225,107,73,17,11,32,1542,451,414,20,408,309,169
11222,22070408323784516,14,810,229,221,98,72,16,9,26,1757,456,279,23,336,263,167
11223,22070408343921000,6,1353,636,248,111,157,21,11,30,1391,577,696,23,638,455,206
11224,22070409073757940,13,1728,1045,256,102,106,21,11,29,3510,530,1108,34,767,613,305
11225,22070409365188950,15,1165,562,243,102,60,26,8,23,1700,491,619,20,683,315,135
11226,22070409380424760,7,1607,524,252,103,434,27,6,20,3049,874,649,30,686,728,152
11227,22070409450191784,8,1073,338,230,110,121,18,9,30,1350,535,407,46,455,427,135
11228,22070410171874016,13,1028,365,215,90,120,18,11,23,1742,493,421,41,448,339,195
11229,22070410334718708,16,1067,428,209,98,58,24,6,25,1791,448,498,41,552,323,145
11230,22070411012546830,13,996,388,252,125,46,16,6,28,1442,485,434,16,501,280,154
11231,22070411042211280,16,1201,593,263,145,66,22,9,23,1156,498,611,17,606,309,216
11232,22070411223563280,14,1149,465,265,120,69,22,10,29,2172,540,522,30,546,396,159
11233,22070411323356524,14,1073,486,273,111,49,16,7,25,1010,484,527,15,585,279,162
11234,22070411375715532,12,1027,428,237,98,89,19,11,21,2039,477,489,17,420,359,205
11235,22070411444116092,9,1823,862,278,104,280,27,13,20,2629,762,975,25,743,819,211
11236,22070412471282350,13,1160,489,261,116,71,23,5,22,1443,522,573,16,639,332,142
11237,22070413190991200,16,1113,506,226,120,50,28,7,24,2195,472,558,26,533,338,189
11238,22070413322959520,15,861,292,215,101,69,17,6,29,1100,445,333,27,379,305,130
11239,22070414111428610,11,982,340,262,126,77,18,6,23,1263,511,389,21,436,315,175
11240,22070414552506370,14,1186,421,309,124,76,19,8,31,2017,576,476,51,574,385,177
11241,22070415293224908,15,999,380,255,116,59,15,7,25,1456,496,434,17,496,311,140
11242,22070415590739188,12,1033,406,260,105,46,33,7,24,1943,495,463,20,582,280,117
11243,22070416352375964,13,1660,912,290,135,159,35,8,25,1651,601,937,50,958,481,169
11244,22070417493527908,13,902,304,253,114,58,16,8,29,1356,476,360,19,446,265,146
11245,22070418154985704,16,1064,400,253,121,56,20,6,27,1446,502,459,35,546,333,137
11246,22070418204750760,17,798,215,253,118,46,14,5,32,1871,461,264,20,388,251,110
11247,22070419045328250,11,994,353,265,122,56,23,8,29,1649,505,411,18,473,318,147
11248,22070420552530440,17,834,273,227,98,57,18,10,23,1744,445,324,19,401,274,117
11249,22070507364251770,13,816,273,222,105,48,18,8,23,1261,427,323,17,412,242,113
11250,22070507375955410,11,834,278,215,101,71,17,7,29,1320,440,330,20,370,306,114
11251,22070508272498548,10,960,376,221,114,43,21,7,23,919,443,426,21,459,276,160
11252,22070508280407290,13,1211,489,264,122,75,17,14,28,2093,548,552,39,515,429,220
11253,22070508435583016,8,1450,620,268,114,124,34,15,36,3617,647,691,48,655,585,171
11254,22070508441864056,10,1394,709,241,132,57,26,6,20,1850,513,760,21,814,309,185
11255,22070509121637450,12,1398,753,226,106,150,37,11,40,1592,538,771,25,795,346,196
11256,22070509191809516,16,1061,396,265,125,74,22,7,20,2107,530,453,23,501,369,143
